"","sub.id","sub.name","sub.sys","sub.status","pri.id","pri.name","pri.status","start","end"
"4287",40012,"NUEVO DOS GATHERING AND TRANSPORTATION, LLC","HL","INACTIVE",40012,"NUEVO DOS GATHERING AND TRANSPORTATION, LLC","Current",2019-09-03,2025-01-26
"4288",40013,"ENDEAVOR ENERGY RESOURCES, LP","GT","ACTIVE",40013,"ENDEAVOR ENERGY RESOURCES, LP","Current",2019-09-03,2025-01-26
"4289",40015,"8 STAR ALASKA, LLC","GT","ACTIVE",40015,"ALASKA GASLINE DEVELOPMENT CORPORATION","Current",2019-09-04,2025-01-26
"4290",40016,"SADDLE BUTTE POWDER FLATS MIDSTREAM, LLC","HL","ACTIVE",40016,"SADDLE BUTTE POWDER FLATS MIDSTREAM, LLC","Current",2019-09-04,2025-01-26
"4291",40017,"ALON BAKERSFIELD PROPERTY, INC.","GT","INACTIVE",40017,"ALON BAKERSFIELD PROPERTY, INC.","Current",2019-09-04,2025-01-26
"4292",40017,"ALON BAKERSFIELD PROPERTY, INC.","HL","INACTIVE",40017,"ALON BAKERSFIELD PROPERTY, INC.","Current",2019-09-04,2025-01-26
"4293",40020,"REXTAC, LLC","HL","INACTIVE",40020,"REXTAC, LLC","Current",2019-09-11,2025-01-26
"4294",40021,"VENTURE GLOBAL CALCASIEU PASS, LLC","GT","ACTIVE",40021,"VENTURE GLOBAL LNG","Current",2019-09-17,2025-01-26
"4295",40022,"AGRINATURAL GAS","GD","ACTIVE",31906,"NW Gas","Current",2019-09-17,2025-01-26
"4296",40023,"TEXAS GULFLINK, LLC","HL","ACTIVE",40023,"TEXAS GULFLINK, LLC","Current",2019-09-20,2025-01-26
"4297",40025,"NEIGHBORS OF DIXIELAND MHP LLC","GD","ACTIVE",40025,"NEIGHBORS OF DIXIELAND MHP LLC","Current",2019-09-24,2025-01-26
"4298",40026,"WINK TO WEBSTER PIPELINE, LLC","HL","ACTIVE",4906,"ExxonMobil","Current",2020-09-17,2025-01-26
"4299",40026,"WINK TO WEBSTER PIPELINE, LLC","HL","ACTIVE",40026,"WINK TO WEBSTER PIPELINE, LLC","Superseded",2019-09-30,2020-09-16
"4300",40027,"ENSIGN OPERATING LLC","GT","ACTIVE",40027,"ENSIGN OPERATING LLC","Current",2019-09-30,2025-01-26
"4301",40028,"LAMBDA ENERGY GATHERING LLC","HL","ACTIVE",40028,"LAMBDA ENERGY GATHERING LLC","Current",2019-10-02,2025-01-26
"4302",40029,"VM ARKOMA STACK, LLC","GT","ACTIVE",39908,"TALL OAK WOODFORD","Current",2021-03-01,2025-01-26
"4303",40029,"VM ARKOMA STACK, LLC","GT","ACTIVE",40029,"CONNECT MIDSTREAM, LLC","Superseded",2019-10-03,2021-02-28
"4304",40030,"GIBSON ENERGY INFRASTRUCTURE, LLC","HL","ACTIVE",40030,"GIBSON ENERGY INFRASTRUCTURE, LLC","Current",2019-10-04,2025-01-26
"4305",40031,"FLINT HILLS RESOURCES PORT ARTHUR, LLC","GT","INACTIVE",22855,"Flint Hills Resources, LC","Current",2019-10-04,2025-01-26
"4306",40031,"FLINT HILLS RESOURCES PORT ARTHUR, LLC","HL","INACTIVE",22855,"Flint Hills Resources, LC","Current",2019-10-04,2025-01-26
"4307",40032,"NST POINT COMFORT HOLDINGS, LLC","HL","ACTIVE",40032,"NST POINT COMFORT HOLDINGS, LLC","Current",2019-10-04,2025-01-26
"4308",40033,"VOPAK TERMINALS DEER PARK, INC.","HL","ACTIVE",40033,"VOPAK TERMINALS DEER PARK, INC.","Current",2019-10-08,2025-01-26
"4309",40035,"FORDYCE OIL & GAS, LLC","GT","ACTIVE",40035,"FORDYCE OIL & GAS","Current",2019-10-21,2025-01-26
"4310",40036,"PHILLIPS 66 CO ALLIANCE REFINERY","HL","INACTIVE",40036,"PHILLIPS 66 CO ALLIANCE REFINERY","Current",2019-09-30,2025-01-26
"4311",40037,"BUCHANAN GENERATION, LLC","GT","ACTIVE",38910,"CNX GAS COMPANY LLC","Current",2019-10-23,2025-01-26
"4312",40038,"JM INVESTMENTS, LLC","GT","ACTIVE",40038,"JM INVESTMENTS, LLC","Current",2019-10-23,2025-01-26
"4313",40040,"STANLEY HOLDINGS GROUP L.L.C.","GD","ACTIVE",40040,"STANLEY HOLDINGS GROUP L.L.C.","Current",2019-10-24,2025-01-26
"4314",40041,"THE WALDEN GROUP","GD","ACTIVE",40041,"THE WALDEN GROUP","Current",2019-10-28,2025-01-26
"4315",40042,"CAPLINE PIPELINE COMPANY LLC","HL","ACTIVE",40042,"CAPLINE PIPELINE COMPANY LLC","Current",2019-10-30,2025-01-26
"4316",40043,"MOTIVA PIPELINE LLC","HL","ACTIVE",30777,"MOTIVA ENTERPRISE LLC","Current",2019-11-04,2025-01-26
"4317",40044,"CANES INTRASTATE PIPELINE LLC","GT","ACTIVE",39035,"Cogent Midstream Westex LLC","Current",2019-11-12,2025-01-26
"4318",40046,"BEZTAK","GD","ACTIVE",40046,"BEZTAK","Current",2019-11-15,2025-01-26
"4319",40047,"AMG REALTY GROUP","GD","ACTIVE",40047,"AMG REALTY GROUP","Current",2019-11-15,2025-01-26
"4320",40048,"MONOLITH NEBRASKA LLC","GD","ACTIVE",40048,"MONOLITH NEBRASKA LLC","Current",2019-11-15,2025-01-26
"4321",40049,"DANE RENEWABLE ENERGY, LLC","GT","ACTIVE",40049,"DANE RENEWABLE ENERGY, LLC","Current",2019-11-15,2025-01-26
"4322",40050,"ECO ENERGY NATURAL GAS LLC","HL","ACTIVE",40050,"ECO ENERGY NATURAL GAS LLC","Current",2019-11-19,2025-01-26
"4323",40051,"VALERO REFINING - MERAUX LLC","HL","ACTIVE",4430,"Valero","Current",2023-05-09,2025-01-26
"4324",40051,"VALERO REFINING - MERAUX LLC","HL","ACTIVE",40051,"VALERO REFINING - MERAUX LLC","Superseded",2019-11-22,2023-05-08
"4325",40052,"COMSTOCK OIL & GAS -- LA, LLC","GT","ACTIVE",40052,"COMSTOCK OIL & GAS -- LA, LLC","Current",2019-11-26,2025-01-26
"4326",40053,"TRANSCAMERON PIPELINE, LLC","GT","ACTIVE",40021,"VENTURE GLOBAL LNG","Current",2019-11-26,2025-01-26
"4327",40054,"WEST WICHITA GAS GATHERING, LLC","GT","ACTIVE",40054,"WEST WICHITA GAS GATHERING, LLC","Current",2019-12-02,2025-01-26
"4328",40055,"CAMBRIA ASPHALT","GT","ACTIVE",40055,"CAMBRIA ASPHALT","Current",2019-12-04,2025-01-26
"4329",40057,"POLARIS OPERATING","GT","ACTIVE",40057,"POLARIS OPERATING","Current",2019-12-11,2025-01-26
"4330",40057,"POLARIS OPERATING","HL","ACTIVE",40057,"POLARIS OPERATING","Current",2019-12-11,2025-01-26
"4331",40058,"LM TOUCHDOWN, LLC","HL","ACTIVE",40058,"LM TOUCHDOWN, LLC","Current",2019-12-16,2025-01-26
"4332",40059,"ORYX MIDLAND OIL GATHERING, LLC","HL","ACTIVE",300,"Plains","Current",2021-10-01,2025-01-26
"4333",40059,"ORYX MIDLAND OIL GATHERING, LLC","HL","ACTIVE",39654,"Oryx Midstream","Superseded",2020-01-01,2021-09-30
"4334",40059,"ORYX MIDLAND OIL GATHERING, LLC","HL","ACTIVE",39284,"Oryx Midstream","Superseded",2019-12-18,2019-12-31
"4335",40059,"ORYX MIDLAND OIL GATHERING, LLC","HL","ACTIVE",40059,"ORYX MIDLAND OIL GATHERING, LLC","Superseded",2019-12-17,2019-12-17
"4336",40060,"FROST BROTHERS PIPELINE, LLC","GT","ACTIVE",40060,"FROST BROTHERS PIPELINE, LLC","Current",2020-01-02,2025-01-26
"4337",40061,"CUSHING CONNECT PIPELINE HOLDINGS, LLC.","HL","ACTIVE",32011,"Holly Energy","Current",2020-01-07,2025-01-26
"4338",40062,"AMERESCO (USCG BALTIMORE)","GT","ACTIVE",40062,"AMERESCO (USCG BALTIMORE)","Current",2020-01-09,2025-01-26
"4339",40063,"ROARING FORK MIDSTREAM, LLC","GT","ACTIVE",40063,"ROARING FORK MIDSTREAM, LLC","Current",2022-03-30,2025-01-26
"4340",40063,"ROARING FORK MIDSTREAM, LLC","HL","ACTIVE",40063,"ROARING FORK MIDSTREAM, LLC","Current",2020-01-10,2025-01-26
"4341",40064,"DAKOTA NATURAL GAS LLC","GD","ACTIVE",30967,"GREATER MINNESOTA GAS INC.","Current",2020-01-10,2025-01-26
"4342",40066,"JEFFERSON SOUTHERN STAR PL LLC","HL","ACTIVE",40066,"JEFFERSON SOUTHERN STAR PL LLC","Current",2020-01-14,2025-01-26
"4343",40067,"RIO BRAVO PIPELINE COMPANY, LLC","GT","ACTIVE",40067,"RIO BRAVO PIPELINE COMPANY, LLC","Current",2020-01-14,2025-01-26
"4344",40068,"DOOLEY'S NATURAL GAS OF IOWA","GD","ACTIVE",39198,"DOOLEY'S NATURAL GAS II LLC","Current",2020-01-15,2025-01-26
"4345",40069,"STINGRAY PIPELINE COMPANY, LLC","GT","ACTIVE",32099,"Energy Transfer","Current",2020-01-17,2025-01-26
"4346",40071,"NEIGHBORS OF COLONIAL ESTATES LLC","GD","ACTIVE",40071,"NEIGHBORS OF COLONIAL ESTATES LLC","Current",2020-01-22,2025-01-26
"4347",40074,"VENTURE GLOBAL GATOR EXPRESS, LLC","GT","ACTIVE",40074,"VENTURE GLOBAL GATOR EXPRESS, LLC","Current",2020-01-28,2025-01-26
"4348",40076,"MARTINEZ PIPELINE COMPANY LLC","HL","ACTIVE",40076,"MARTINEZ PIPELINE COMPANY LLC","Current",2020-02-03,2025-01-26
"4349",40077,"PING, INC.","GD","ACTIVE",40077,"PING, INC.","Current",2020-02-04,2025-01-26
"4350",40078,"BRADSHAW MOUNTAIN HIGH SCHOOL - EAST CAMPUS","GD","ACTIVE",40078,"BRADSHAW MOUNTAIN HIGH SCHOOL - EAST CAMPUS","Current",2020-02-04,2025-01-26
"4351",40079,"PRECISION INDUSTRIAL PAINTING","GD","ACTIVE",40079,"PRECISION INDUSTRIAL PAINTING","Current",2020-02-04,2025-01-26
"4352",40080,"INDORAMA VENTURES OXIDES LLC","GT","ACTIVE",40080,"INDORAMA VENTURES OXIDES LLC","Current",2020-02-06,2025-01-26
"4353",40080,"INDORAMA VENTURES OXIDES LLC","HL","ACTIVE",40080,"INDORAMA VENTURES OXIDES LLC","Current",2020-02-06,2025-01-26
"4354",40082,"METTLE POWDER RIVER NGL PIPELINE, LLC","HL","INACTIVE",40082,"METTLE POWDER RIVER NGL PIPELINE, LLC","Current",2020-02-10,2025-01-26
"4355",40083,"MEC HOLDINGS LLC","GT","INACTIVE",31636,"Xcel Energy","Current",2020-02-12,2025-01-26
"4356",40085,"TRISTATE RTX, LLC","GT","ACTIVE",40085,"TRISTATE RTX, LLC","Current",2020-02-19,2025-01-26
"4357",40086,"TRISTATE RLA, LLC","GT","ACTIVE",40086,"TRISTATE RLA, LLC","Current",2020-02-19,2025-01-26
"4358",40087,"OE2 NORTH LLC","HL","ACTIVE",40087,"OE2 NORTH LLC","Current",2020-02-24,2025-01-26
"4359",40088,"MOTIVA CHEMICALS LLC","GT","INACTIVE",40088,"MOTIVA CHEMICALS LLC","Current",2020-03-01,2025-01-26
"4360",40088,"MOTIVA CHEMICALS LLC","GT","INACTIVE",39342,"MOTIVA DISTRIBUTION","Superseded",2020-02-24,2020-02-29
"4361",40088,"MOTIVA CHEMICALS LLC","HL","INACTIVE",40088,"MOTIVA CHEMICALS LLC","Current",2020-03-01,2025-01-26
"4362",40088,"MOTIVA CHEMICALS LLC","HL","INACTIVE",39342,"MOTIVA DISTRIBUTION","Superseded",2020-02-24,2020-02-29
"4363",40089,"JEFFERSON CROSS CHANNEL PIPELINE LLC","HL","ACTIVE",40089,"JEFFERSON CROSS CHANNEL PIPELINE LLC","Current",2020-02-24,2025-01-26
"4364",40090,"GARTHWAITE ENERGY INC.","GD","ACTIVE",40090,"GARTHWAITE ENERGY INC.","Current",2020-03-10,2025-01-26
"4365",40091,"PAUL BUNYAN NATURAL GAS","GD","ACTIVE",40091,"PAUL BUNYAN NATURAL GAS","Current",2020-03-11,2025-01-26
"4366",40092,"ANDERSON RENTAL PROPERTIES","GD","ACTIVE",40092,"ANDERSON RENTAL PROPERTIES","Current",2020-03-11,2025-01-26
"4367",40093,"AIR LIQUIDE ADVANCED TECHNOLOGIES US LLC G","GT","ACTIVE",40093,"AIR LIQUIDE ADVANCED TECHNOLOGIES US LLC G","Current",2020-03-11,2025-01-26
"4368",40094,"AIR LIQUIDE ADVANCED TECHNOLOGIES US LLC T","GT","ACTIVE",40094,"AIR LIQUIDE ADVANCED TECHNOLOGIES US LLC T","Current",2020-03-16,2025-01-26
"4369",40095,"PETROTX OPERATING, LLC","GT","ACTIVE",40095,"PETROTX OPERATING, LLC","Current",2020-03-17,2025-01-26
"4370",40096,"DEL GAS CORP","GD","ACTIVE",40096,"DEL GAS CORP","Current",2020-03-17,2025-01-26
"4371",40098,"HIGH ROLLER SAND OPERATING, LLC","GT","INACTIVE",40098,"HIGH ROLLER SAND OPERATING, LLC","Current",2020-03-23,2025-01-26
"4372",40099,"CMH MANAGEMENT, LTD.","GD","ACTIVE",40099,"CMH MANAGEMENT, LTD.","Current",2020-03-24,2025-01-26
"4373",40100,"DOUBLE PLAY OIL & GAS, INC","GT","ACTIVE",40100,"DOUBLE PLAY OIL & GAS, INC","Current",2020-03-26,2025-01-26
"4374",40101,"GARDENSIDE TERRACE COOPERATIVE","GD","ACTIVE",40101,"GARDENSIDE TERRACE COOPERATIVE","Current",2020-03-26,2025-01-26
"4375",40102,"JAMESTOWN HOMES OF MISHAWAKA","GD","ACTIVE",40102,"JAMESTOWN HOMES OF MISHAWAKA","Current",2020-03-26,2025-01-26
"4376",40103,"GEORGETOWN HOMES COOPERATIVE","GD","ACTIVE",40103,"GEORGETOWN HOMES COOPERATIVE","Current",2020-03-26,2025-01-26
"4377",40104,"GRANDVIEW SQUARE COOPERATIVE","GD","ACTIVE",40104,"GRANDVIEW SQUARE COOPERATIVE","Current",2020-03-26,2025-01-26
"4378",40105,"GRANDVILLE COOPERATIVE","GD","ACTIVE",40105,"GRANDVILLE COOPERATIVE","Current",2020-03-26,2025-01-26
"4379",40106,"HARVARD SQUARE COOPERATIVE","GD","ACTIVE",40106,"HARVARD SQUARE COOPERATIVE","Current",2020-03-26,2025-01-26
"4380",40107,"LAKEVIEW TERRACE COOPERATIVE","GD","ACTIVE",40107,"LAKEVIEW TERRACE COOPERATIVE","Current",2020-03-26,2025-01-26
"4381",40108,"LINCOLN VILLAGE COOPERATIVE","GD","ACTIVE",40108,"LINCOLN VILLAGE COOPERATIVE","Current",2020-03-26,2025-01-26
"4382",40109,"MAYFIELD GREEN COOPERATIVE","GD","ACTIVE",40109,"MAYFIELD GREEN COOPERATIVE","Current",2020-03-26,2025-01-26
"4383",40110,"SOUTHWOOD COOPERATIVE","GD","ACTIVE",40110,"SOUTHWOOD COOPERATIVE","Current",2020-03-26,2025-01-26
"4384",40111,"THREE FOUNTAINS EAST COOPERATIVE","GD","ACTIVE",40111,"THREE FOUNTAINS EAST COOPERATIVE","Current",2020-03-26,2025-01-26
"4385",40112,"THREE FOUNTAINS FORT WAYNE COOPERATIVE","GD","ACTIVE",40112,"THREE FOUNTAINS FORT WAYNE COOPERATIVE","Current",2020-03-26,2025-01-26
"4386",40113,"YORKTOWN HOMES SOUTH COOPERATIVE","GD","ACTIVE",40113,"YORKTOWN HOMES SOUTH COOPERATIVE","Current",2020-03-26,2025-01-26
"4387",40114,"SUN LAKE RUDOLPH GAS LLC","GD","ACTIVE",40114,"SUN LAKE RUDOLPH GAS LLC","Current",2020-03-26,2025-01-26
"4388",40115,"FRIENDSWOOD ENERGY GENCO, LLC","GT","INACTIVE",40115,"FRIENDSWOOD ENERGY GENCO, LLC","Current",2020-03-26,2025-01-26
"4389",40117,"MAYFAIR MANAGEMENT GROUP","GD","ACTIVE",40117,"MAYFAIR MANAGEMENT GROUP","Current",2020-04-09,2025-01-26
"4390",40118,"SWN PRODUCTION (OHIO), LLC","GT","ACTIVE",40118,"TRIAD HUNTER","Current",2020-04-15,2025-01-26
"4391",40119,"VERMILLION POWER","GT","ACTIVE",40119,"VERMILLION POWER","Current",2020-04-15,2025-01-26
"4392",40120,"SOUTH FIELD ENERGY, LLC","GT","INACTIVE",40120,"SOUTH FIELD ENERGY, LLC","Current",2020-04-15,2025-01-26
"4393",40121,"LINN COUNTY ROAD DEPARTMENT","GT","ACTIVE",40121,"LINN COUNTY ROAD DEPARTMENT","Current",2020-04-16,2025-01-26
"4394",40122,"BCE-MACH III MIDSTREAM HOLDINGS LLC","GT","ACTIVE",40122,"BCE-MACH III MIDSTREAM HOLDINGS LLC","Current",2020-04-16,2025-01-26
"4395",40122,"BCE-MACH III MIDSTREAM HOLDINGS LLC","HL","ACTIVE",40122,"BCE-MACH III MIDSTREAM HOLDINGS LLC","Current",2020-04-16,2025-01-26
"4396",40124,"MILL CREEK MHP MANAGEMENT, LLC","GD","ACTIVE",40124,"MILL CREEK MHP MANAGEMENT, LLC","Current",2020-04-16,2025-01-26
"4397",40125,"MEADOWVIEW MHP MANAGEMENT, LLC","GD","ACTIVE",40125,"MEADOWVIEW MHP MANAGEMENT, LLC","Current",2020-04-16,2025-01-26
"4398",40126,"BROOKHAVEN MHP MANAGEMENT, LLC","GD","ACTIVE",40126,"BROOKHAVEN MHP MANAGEMENT, LLC","Current",2020-04-16,2025-01-26
"4399",40127,"THE SAN ANTONIO REFINERY, LLC","HL","ACTIVE",40127,"THE SAN ANTONIO REFINERY, LLC","Current",2020-04-17,2025-01-26
"4400",40128,"IACX ROCK CREEK LLC","GT","ACTIVE",40128,"IACX ROCK CREEK LLC","Current",2020-04-20,2025-01-26
"4401",40129,"ZFS ITHACA, LLC","GT","ACTIVE",40129,"ZFS ITHACA, LLC","Current",2020-04-24,2025-01-26
"4402",40130,"RED OAK PIPELINE LLC","HL","ACTIVE",40130,"RED OAK PIPELINE LLC","Current",2020-04-24,2025-01-26
"4403",40131,"ARAPAHO GREENWHEEL SPV","GT","INACTIVE",40131,"ARAPAHO GREENWHEEL SPV","Current",2020-04-24,2025-01-26
"4404",40132,"XCL MIDSTREAM OPERATING, LLC","HL","INACTIVE",40132,"XCL MIDSTREAM OPERATING, LLC","Current",2020-09-01,2025-01-26
"4405",40133,"SENECA FOODS - NW GAS CONTRACTED","GT","ACTIVE",31906,"NW Gas","Current",2020-04-29,2025-01-26
"4406",40134,"PASADENA PERFORMANCE PRODUCTS","HL","ACTIVE",40134,"PASADENA PERFORMANCE PRODUCTS","Current",2020-04-30,2025-01-26
"4407",40135,"EVERLINE COMPLIANCE, LLC","GT","ACTIVE",40135,"FR COMPLIANCE, LLC","Current",2020-05-05,2025-01-26
"4408",40135,"EVERLINE COMPLIANCE, LLC","HL","ACTIVE",40135,"FR COMPLIANCE, LLC","Current",2022-09-01,2025-01-26
"4409",40136,"IRONWOOD GARDENDALE PIPELINE, LLC","HL","INACTIVE",39649,"IRONWOOD MIDSTREAM ENERGY PARTNERS, LLC","Current",2020-05-12,2025-01-26
"4410",40136,"IRONWOOD GARDENDALE PIPELINE, LLC","HL","INACTIVE",40136,"IRONWOOD GARDENDALE PIPELINE, LLC","Superseded",2020-05-11,2020-05-11
"4411",40137,"CITIPOWER, LLC","GD","ACTIVE",30975,"FOREXCO, INC.","Current",2020-05-12,2025-01-26
"4412",40138,"ECHO CANYON PIPELINE, LLC","HL","ACTIVE",40138,"ECHO CANYON PIPELINE, LLC","Current",2020-05-12,2025-01-26
"4413",40142,"MAX MIDSTREAM TEXAS, LLC","HL","ACTIVE",40142,"MAX MIDSTREAM TEXAS, LLC","Current",2020-05-22,2025-01-26
"4414",40143,"TEJAS POWER GENERATION, LLC","GT","ACTIVE",40143,"TEJAS POWER GENERATION, LLC","Current",2020-05-22,2025-01-26
"4415",40144,"FORT CAMPBELL","GD","ACTIVE",40144,"FORT CAMPBELL","Current",2020-05-29,2025-01-26
"4416",40145,"POTAC, LLC","HL","ACTIVE",40145,"POTAC, LLC","Current",2020-05-29,2025-01-26
"4417",40146,"CONTINENTAL RESOURCES, INC.","HL","ACTIVE",40146,"CONTINENTAL RESOURCES, INC.","Current",2020-06-08,2025-01-26
"4418",40149,"MPLX LP","GT","ACTIVE",40149,"MPLX","Current",2022-09-09,2025-01-26
"4419",40149,"MPLX LP","HL","ACTIVE",40149,"MPLX","Current",2021-02-12,2025-01-26
"4420",40149,"MPLX LP","HL","ACTIVE",39924,"MARKWEST JAVELINA COMPANY, L.L.C.","Superseded",2020-06-10,2021-02-11
"4421",40153,"CARRIAGE HOUSE 1","GD","ACTIVE",40153,"CARRIAGE HOUSE 1","Current",2020-06-29,2025-01-26
"4422",40155,"COWBOY MIDSTREAM LLC","GT","ACTIVE",40155,"COWBOY MIDSTREAM LLC","Current",2020-06-29,2025-01-26
"4423",40157,"SOUTH MISSISSIPPI HOUSING AND DEVELOPMENT","GD","ACTIVE",40157,"SOUTH MISSISSIPPI HOUSING AND DEVELOPMENT","Current",2020-07-02,2025-01-26
"4424",40158,"PORT ARTHUR TERMINAL LLC","HL","ACTIVE",40158,"PORT ARTHUR TERMINAL LLC","Current",2020-07-07,2025-01-26
"4425",40160,"BAKERSFIELD RENEWABLE FUELS, LLC","GT","ACTIVE",40160,"BAKERSFIELD RENEWABLE FUELS, LLC","Current",2020-07-08,2025-01-26
"4426",40160,"BAKERSFIELD RENEWABLE FUELS, LLC","HL","ACTIVE",40160,"BAKERSFIELD RENEWABLE FUELS, LLC","Current",2020-07-08,2025-01-26
"4427",40161,"LOWMAN PIPELINE","GT","ACTIVE",39420,"FLORIDA SOUTHEAST CONNECTION, LLC","Current",2020-07-21,2025-01-26
"4428",40162,"CITY OF AUGUSTA","GT","ACTIVE",40162,"CITY OF AUGUSTA","Current",2020-07-21,2025-01-26
"4429",40163,"ARKANSAS HOMES AND RENTALS INVESTMENTS LLC","GD","ACTIVE",40163,"ARKANSAS HOMES AND RENTALS INVESTMENTS LLC","Current",2020-07-24,2025-01-26
"4430",40165,"TEXAS INTERNATIONAL PIPELINES SYSTEM LLC","GT","ACTIVE",40165,"TEXAS INTERNATIONAL PIPELINES SYSTEM LLC","Current",2020-07-29,2025-01-26
"4431",40166,"REMORA OPERATING, LLC","GT","ACTIVE",40166,"REMORA OPERATING, LLC","Current",2020-07-29,2025-01-26
"4432",40168,"GUNIT, LLC.","GD","ACTIVE",40168,"GUNIT, LLC.","Current",2020-07-30,2025-01-26
"4433",40169,"RENEGADE PROPERTIES, LLC.","GD","ACTIVE",40169,"RENEGADE PROPERTIES, LLC.","Current",2020-07-30,2025-01-26
"4434",40170,"EASTON ENERGY PIPELINES LLC","HL","ACTIVE",40170,"EASTON ENERGY PIPELINES LLC","Current",2020-08-03,2025-01-26
"4435",40171,"PERDIDO ENERGY","GT","ACTIVE",40171,"PERDIDO ENERGY","Current",2020-08-05,2025-01-26
"4436",40171,"PERDIDO ENERGY","HL","ACTIVE",40171,"PERDIDO ENERGY","Current",2020-08-05,2025-01-26
"4437",40172,"PROLINE ENERGY RESOURCES INC","GT","ACTIVE",40172,"PROLINE ENERGY RESOURCES INC","Current",2020-08-07,2025-01-26
"4438",40173,"NICHOLS OPERATING LLC","GT","ACTIVE",40173,"NICHOLS OPERATING LLC","Current",2020-08-08,2025-01-26
"4439",40173,"NICHOLS OPERATING LLC","GT","ACTIVE",31988,"GALLAGHER DRILLING INC","Superseded",2020-08-07,2020-08-07
"4440",40173,"NICHOLS OPERATING LLC","UNGS","ACTIVE",40173,"NICHOLS OPERATING LLC","Current",2020-08-08,2025-01-26
"4441",40173,"NICHOLS OPERATING LLC","UNGS","ACTIVE",31988,"GALLAGHER DRILLING INC","Superseded",2020-08-07,2020-08-07
"4442",40174,"UNDERGROUND SERVICES MARKHAM, LLC  NGL/Y-MIX","HL","ACTIVE",40174,"UNDERGROUND SERVICES MARKHAM, LLC  NGL/Y-MIX","Current",2020-08-10,2025-01-26
"4443",40177,"LADDER CREEK, LLC","HL","ACTIVE",40177,"LADDER CREEK, LLC","Current",2020-08-31,2025-01-26
"4444",40178,"JACKSON GENERATION LLC","GT","ACTIVE",40178,"JACKSON GENERATION LLC","Current",2020-09-03,2025-01-26
"4445",40180,"MARAGAS TEXAS UTILITIES, LLC","GT","INACTIVE",40180,"MARAGAS TEXAS UTILITIES, LLC","Current",2020-09-09,2025-01-26
"4446",40181,"MEC HOLDINGS, LLC","GT","ACTIVE",40181,"MANKATO ENERGY CENTER I, LLC","Current",2020-09-09,2025-01-26
"4447",40182,"TAPROOT ROCKIES MIDSTREAM LLC","HL","ACTIVE",40182,"TAPROOT ROCKIES MIDSTREAM LLC","Current",2020-09-15,2025-01-26
"4448",40184,"HOST AT PHILADELPHIA, LLC","HL","INACTIVE",40184,"HOST AT PHILADELPHIA, LLC","Current",2020-09-17,2025-01-26
"4449",40186,"RED ROCK BIOFUELS","GT","INACTIVE",40186,"RED ROCK BIOFUELS","Current",2020-09-23,2025-01-26
"4450",40187,"ELMINGTON PROPERTY MANAGEMENT","GD","ACTIVE",40187,"ELMINGTON PROPERTY MANAGEMENT","Current",2020-09-30,2025-01-26
"4451",40188,"TRAER MUNICIPAL UTILITIES","GD","ACTIVE",40188,"TRAER MUNICIPAL UTILITIES","Current",2020-09-30,2025-01-26
"4452",40189,"SULPHUR RIVER GATHERING LLC","GT","ACTIVE",40189,"SULPHUR RIVER GATHERING LLC","Current",2020-10-01,2025-01-26
"4453",40189,"SULPHUR RIVER GATHERING LLC","UNGS","ACTIVE",40189,"SULPHUR RIVER GATHERING LLC","Current",2019-12-01,2025-01-26
"4454",40190,"OXY WTP LP","HL","ACTIVE",40190,"OXY WTP LP","Current",2020-10-08,2025-01-26
"4455",40191,"TW NATURAL GAS PIPELINE","GD","ACTIVE",40191,"TW NATURAL GAS PIPELINE","Current",2020-10-09,2025-01-26
"4456",40192,"ZENITH ENERGY WEST COAST TERMINALS LLC","HL","ACTIVE",40192,"ZENITH ENERGY WEST COAST TERMINALS LLC","Current",2020-10-16,2025-01-26
"4457",40194,"SOUTH CS APARTMENTS LLC","GD","ACTIVE",40194,"SOUTH CS APARTMENTS LLC","Current",2020-10-23,2025-01-26
"4458",40196,"EVERSOURCE GAS OF MASSACHUSETTS","GD","ACTIVE",2652,"NSTAR GAS COMPANY","Current",2020-10-26,2025-01-26
"4459",40196,"EVERSOURCE GAS OF MASSACHUSETTS","GT","ACTIVE",2652,"NSTAR GAS COMPANY","Current",2020-10-26,2025-01-26
"4460",40198,"REPUBLIC SERVICES OF WISCONSIN, LIMITED PARTNERSHIP","GT","ACTIVE",40198,"REPUBLIC SERVICES OF WISCONSIN, LIMITED PARTNERSHIP","Current",2020-11-02,2025-01-26
"4461",40200,"PHILLIPS 66 COMPANY - BORGER REFINERY","GT","ACTIVE",31684,"Phillips 66","Current",2020-11-12,2025-01-26
"4462",40201,"SERENITY SPRINGS","GD","ACTIVE",40201,"SERENITY SPRINGS","Current",2020-11-23,2025-01-26
"4463",40202,"JADY INC. DBA DIETRICK MOBILE HOME PARK","GD","ACTIVE",40202,"JADY INC. DBA DIETRICK MOBILE HOME PARK","Current",2020-12-01,2025-01-26
"4464",40203,"NEW ENERGY ONE, LLC","GT","ACTIVE",40203,"NEW ENERGY ONE, LLC","Current",2020-12-01,2025-01-26
"4465",40204,"SCM OPERATIONS, LLC","HL","ACTIVE",40204,"SCM OPS, LLC","Current",2020-12-04,2025-01-26
"4466",40205,"EASTON ENERGY PIPELINES SOUTH LLC","HL","INACTIVE",40205,"EASTON ENERGY PIPELINES SOUTH LLC","Current",2020-12-15,2025-01-26
