sub.id,sub.name,sub.sys,pri.id,pri.name
39921,"MARKWEST TEXAS PNG UTILITY, L.L.C.",GT,40149,MPLX
39921,"MARKWEST TEXAS PNG UTILITY, L.L.C.",GT,39921,"MARKWEST TEXAS PNG UTILITY, L.L.C."
39921,"MARKWEST TEXAS PNG UTILITY, L.L.C.",GT,9171,"MARKWEST JAVELINA PIPELINE COMPANY, LLC"
39922,"MARKWEST LIBERTY NGL PIPELINE, L.L.C.",HL,40149,MPLX
39922,"MARKWEST LIBERTY NGL PIPELINE, L.L.C.",HL,32412,"MARKWEST LIBERTY MIDSTREAM & RESOURCES, LLC"
39923,"MARKWEST PNG UTILITY, L.L.C.",GT,40149,MPLX
39923,"MARKWEST PNG UTILITY, L.L.C.",GT,39923,"MARKWEST PNG UTILITY, L.L.C."
39923,"MARKWEST PNG UTILITY, L.L.C.",GT,9171,"MARKWEST JAVELINA PIPELINE COMPANY, LLC"
39924,"MARKWEST JAVELINA COMPANY, L.L.C.",GT,9171,"MARKWEST JAVELINA PIPELINE COMPANY, LLC"
39924,"MARKWEST JAVELINA COMPANY, L.L.C.",HL,9171,"MARKWEST JAVELINA PIPELINE COMPANY, LLC"
39925,"MABELVALE ROSE, LLC",GD,39925,"MABELVALE ROSE, LLC"
39926,"MARKWEST GAS SERVICES, L.L.C.",GT,9171,"MARKWEST JAVELINA PIPELINE COMPANY, LLC"
39927,HUDSON RENTAL PROPERTIES,GD,39927,HUDSON RENTAL PROPERTIES
39928,JAMESTOWN BOARD OF PUBLIC UTILITIES,GT,31442,Douglas
39931,"NST TRANSLOAD OPERATING COMPANY, LLC",HL,39931,"NST TRANSLOAD OPERATING COMPANY, LLC"
39932,K. P. PROPERTIES,GD,39932,K. P. PROPERTIES
39933,"CHEYENNE CONNECTOR, LLC",GT,1007,Tallgrass
39933,"CHEYENNE CONNECTOR, LLC",GT,39933,Cheyenne Connector LLC
39934,"CLEAR CREEK STORAGE COMPANY, LLC",GT,39934,"CLEAR CREEK STORAGE COMPANY, LLC"
39934,"CLEAR CREEK STORAGE COMPANY, LLC",UNGS,39935,SPIRE STORAGE WEST LLC
39935,SPIRE STORAGE WEST LLC,GT,39935,SPIRE STORAGE WEST LLC
39935,SPIRE STORAGE WEST LLC,UNGS,39935,SPIRE STORAGE WEST LLC
39937,BLACK MOUNTAIN SAND MIDCON LLC,GT,39937,BLACK MOUNTAIN SAND MIDCON LLC
39938,"CHISOS LOGISTICS, LLC",HL,39938,"CHISOS LOGISTICS, LLC"
39940,SUNSHINE PROPANE,GD,39940,SUNSHINE PROPANE
39941,"MARKWEST UTICA EMG, L.L.C.",HL,40149,MPLX
39941,"MARKWEST UTICA EMG, L.L.C.",HL,32412,"MARKWEST LIBERTY MIDSTREAM & RESOURCES, LLC"
39942,"RAVEN BUTENE-1, LLC",GT,39942,"RAVEN BUTENE-1, LLC"
39943,JENNCO PUMPING SERVICES LLC,GT,39943,JENNCO PUMPING SERVICES LLC
39944,BLUESTEM PIPELINE LLC,HL,30826,Williams Field
39945,LAKE OF THE WOODS CAMPGROUND,GD,39945,LAKE OF THE WOODS CAMPGROUND
39946,MALL OF AMERICA,GD,39946,MALL OF AMERICA
39948,MICHAELS MS PROPERTIES,GD,39948,MICHAELS MS PROPERTIES
39949,MERIDIAN HOUSING AUTHORITY,GD,39949,MERIDIAN HOUSING AUTHORITY
39950,"DKL DELAWARE GATHERING, LLC",GT,39950,"3 BEAR DELAWARE OPERATING-NM, LLC"
39950,"DKL DELAWARE GATHERING, LLC",HL,11551,"DELEK LOGISTICS OPERATING, LLC."
39950,"DKL DELAWARE GATHERING, LLC",HL,39950,"3 BEAR DELAWARE OPERATING-NM, LLC"
39952,UNITED DAIRYMEN OF ARIZONA,GT,39952,UNITED DAIRYMEN OF ARIZONA
39956,"MID-ALASKA PIPELINE, LLC",HL,39956,"MID-ALASKA PIPELINE, LLC"
39957,VALERO RENEWABLE FUELS,GT,39957,VALERO RENEWABLE FUELS
39958,"1849 MIDSTREAM PARTNERS, LLC",GT,39958,"1849 MIDSTREAM PARTNERS, LLC"
39959,"1849 ENERGY PARTNERS OPERATING, LLC",GT,39959,"1849 ENERGY PARTNERS OPERATING, LLC"
39960,"MARKWEST PIPELINE COMPANY, L.L.C.",HL,40149,MPLX
39960,"MARKWEST PIPELINE COMPANY, L.L.C.",HL,39960,"MARKWEST PIPELINE COMPANY, L.L.C."
39960,"MARKWEST PIPELINE COMPANY, L.L.C.",HL,9171,"MARKWEST JAVELINA PIPELINE COMPANY, LLC"
39961,"AUTERRA OPERATING, LLC",HL,39961,"AUTERRA OPERATING, LLC"
39962,"AMP NGL PIPELINES, LLC",HL,39962,"AMP NGL PIPELINES, LLC"
39963,"TALLGRASS POWDER RIVER GATEWAY, LLC",HL,1007,Tallgrass
39963,"TALLGRASS POWDER RIVER GATEWAY, LLC",HL,39043,tallgrass
39964,"SOUTHERN GAS SERVICES, INC.",GD,39964,"SOUTHERN GAS SERVICES, INC."
39965,"CONTINUUM ENERGY SERVICES, LLC",HL,39965,"CONTINUUM ENERGY SERVICES, LLC"
39966,"U.S. VENTURE, INC.",HL,39966,"U.S. VENTURE, INC."
39967,"IMPERIAL CRUDE, LLC",HL,40204,"SCM OPS, LLC"
39967,"IMPERIAL CRUDE, LLC",HL,39967,"IMPERIAL CRUDE, LLC"
39969,HIDDEN PINES,GD,39969,HIDDEN PINES
39971,POINTE HILTON TAPITO CLIFFS RESORT,GD,39971,POINTE HILTON TAPITO CLIFFS RESORT
39972,AMERESCO NINETY FIRST AVENUE RENEWABLE BIOGAS,GT,39972,AMERESCO NINETY FIRST AVENUE RENEWABLE BIOGAS
39973,WRB REFINING LP - WOOD RIVER REFINERY,HL,39973,WRB REFINERY
39974,"PETRODOME OPERATING, LLC",GT,39974,"PETRODOME OPERATING, LLC"
39975,REO OPERATING LLC,HL,39975,REO OPERATING LLC
39976,"MARKWEST LIBERTY BLUESTONE, L.L.C.",HL,40149,MPLX
39976,"MARKWEST LIBERTY BLUESTONE, L.L.C.",HL,32412,"MARKWEST LIBERTY MIDSTREAM & RESOURCES, LLC"
39979,"ARM MIDSTREAM MANAGEMENT, LLC",HL,39979,"ARM MIDSTREAM MANAGEMENT, LLC"
39980,"ENLINK DELAWARE CRUDE PIPELINE, LLC",HL,39153,TOMPC LLC
39981,WEST TYLER PIPELINE LLC,GT,39981,WEST TYLER PIPELINE LLC
39982,"SCM CRUDE, LLC",HL,39982,"SCM CRUDE, LLC"
39984,CONVERGE MIDSTREAM LLC,HL,39984,CONVERGE MIDSTREAM LLC
39985,COLLEGIATE MIDSTREAM LLC,GT,39985,COLLEGIATE MIDSTREAM LLC
39985,COLLEGIATE MIDSTREAM LLC,HL,39985,COLLEGIATE MIDSTREAM LLC
39987,"RELIABLE PIPELINE, LLC",GT,39987,"RELIABLE PIPELINE, LLC"
39988,"FRONTIER MIDSTREAM SOLUTIONS IV,  LLC",HL,39988,"FRONTIER MIDSTREAM SOLUTIONS IV,  LLC"
39990,"PINE ENERGIES, INC",HL,39990,"PINE ENERGIES, INC"
39991,PRISM MIDSTREAM LLC,HL,39991,PRISM MIDSTREAM LLC
39992,MEGLOBAL AMERICAS INC.,GT,39992,MEGLOBAL AMERICAS INC.
39994,GULF POWER,GT,39420,"FLORIDA SOUTHEAST CONNECTION, LLC"
39995,HOPKINSVILLE WATER ENVIRONMENT AUTHORITY,GD,39995,HOPKINSVILLE WATER ENVIRONMENT AUTHORITY
39996,M2E3 LLC,HL,31618,Enterprise
39997,POINTE AT WHITE MARSH APARTMENTS,GD,39997,POINTE AT WHITE MARSH APARTMENTS
39998,BOUNTY TRANSFER LLC,GT,39998,BOUNTY TRANSFER LLC
39999,"MATHESON TRI-GAS, INC",GT,39999,"MATHESON TRI-GAS, INC"
40000,CP ENERGY LLC,HL,40000,CP ENERGY LLC
40001,"KINCAID GENERATION, LLC",GT,40001,"KINCAID GENERATION, LLC"
40002,LAYLINE OIL AND GAS LLC,GT,40002,LAYLINE OIL AND GAS LLC
40003,"DOS CAMINOS, LLC",GT,39117,"TX PIPELINE WEBB CO LEAN SYS, LLC"
40004,WILDCAT OIL GATHERING,HL,40004,WILDCAT OIL GATHERING
40005,LOS ANGELES WATER & POWER,GT,40005,LOS ANGELES WATER & POWER
40006,VERONA AT LANDOVER HILLS,GD,40006,VERONA AT LANDOVER HILLS
40008,WESTMORELAND ROSEBUD MINING LLC,GT,40008,WESTMORELAND ROSEBUD MINING LLC
40009,"DEAD HORSE OIL COMPANY, LLC",GT,40009,"DEAD HORSE OIL COMPANY, LLC"
40010,CALIBER SPRING CREEK LLC,HL,39099,CALIBER MIDSTREAM
40010,CALIBER SPRING CREEK LLC,HL,40010,CALIBER SPRING CREEK LLC
40012,"NUEVO DOS GATHERING AND TRANSPORTATION, LLC",HL,40012,"NUEVO DOS GATHERING AND TRANSPORTATION, LLC"
40013,"ENDEAVOR ENERGY RESOURCES, LP",GT,40013,"ENDEAVOR ENERGY RESOURCES, LP"
40015,"8 STAR ALASKA, LLC",GT,40015,ALASKA GASLINE DEVELOPMENT CORPORATION
40016,"SADDLE BUTTE POWDER FLATS MIDSTREAM, LLC",HL,40016,"SADDLE BUTTE POWDER FLATS MIDSTREAM, LLC"
40017,"ALON BAKERSFIELD PROPERTY, INC.",GT,40017,"ALON BAKERSFIELD PROPERTY, INC."
40017,"ALON BAKERSFIELD PROPERTY, INC.",HL,40017,"ALON BAKERSFIELD PROPERTY, INC."
40020,"REXTAC, LLC",HL,40020,"REXTAC, LLC"
40021,"VENTURE GLOBAL CALCASIEU PASS, LLC",GT,40021,VENTURE GLOBAL LNG
40022,AGRINATURAL GAS,GD,31906,NW Gas
40023,"TEXAS GULFLINK, LLC",HL,40023,"TEXAS GULFLINK, LLC"
40025,NEIGHBORS OF DIXIELAND MHP LLC,GD,40025,NEIGHBORS OF DIXIELAND MHP LLC
40026,"WINK TO WEBSTER PIPELINE, LLC",HL,4906,ExxonMobil
40026,"WINK TO WEBSTER PIPELINE, LLC",HL,40026,"WINK TO WEBSTER PIPELINE, LLC"
40027,ENSIGN OPERATING LLC,GT,40027,ENSIGN OPERATING LLC
40028,LAMBDA ENERGY GATHERING LLC,HL,40028,LAMBDA ENERGY GATHERING LLC
40029,"VM ARKOMA STACK, LLC",GT,39908,TALL OAK WOODFORD
40029,"VM ARKOMA STACK, LLC",GT,40029,"CONNECT MIDSTREAM, LLC"
40030,"GIBSON ENERGY INFRASTRUCTURE, LLC",HL,40030,"GIBSON ENERGY INFRASTRUCTURE, LLC"
40031,"FLINT HILLS RESOURCES PORT ARTHUR, LLC",GT,22855,"Flint Hills Resources, LC"
40031,"FLINT HILLS RESOURCES PORT ARTHUR, LLC",HL,22855,"Flint Hills Resources, LC"
40032,"NST POINT COMFORT HOLDINGS, LLC",HL,40032,"NST POINT COMFORT HOLDINGS, LLC"
40033,"VOPAK TERMINALS DEER PARK, INC.",HL,40033,"VOPAK TERMINALS DEER PARK, INC."
40035,"FORDYCE OIL & GAS, LLC",GT,40035,FORDYCE OIL & GAS
40036,PHILLIPS 66 CO ALLIANCE REFINERY,HL,40036,PHILLIPS 66 CO ALLIANCE REFINERY
40037,"BUCHANAN GENERATION, LLC",GT,38910,CNX GAS COMPANY LLC
40038,"JM INVESTMENTS, LLC",GT,40038,"JM INVESTMENTS, LLC"
40040,STANLEY HOLDINGS GROUP L.L.C.,GD,40040,STANLEY HOLDINGS GROUP L.L.C.
40041,THE WALDEN GROUP,GD,40041,THE WALDEN GROUP
40042,CAPLINE PIPELINE COMPANY LLC,HL,40042,CAPLINE PIPELINE COMPANY LLC
40043,MOTIVA PIPELINE LLC,HL,30777,MOTIVA ENTERPRISE LLC
40044,CANES INTRASTATE PIPELINE LLC,GT,39035,Cogent Midstream Westex LLC
40046,BEZTAK,GD,40046,BEZTAK
40047,AMG REALTY GROUP,GD,40047,AMG REALTY GROUP
40048,MONOLITH NEBRASKA LLC,GD,40048,MONOLITH NEBRASKA LLC
40049,"DANE RENEWABLE ENERGY, LLC",GT,40049,"DANE RENEWABLE ENERGY, LLC"
40050,ECO ENERGY NATURAL GAS LLC,HL,40050,ECO ENERGY NATURAL GAS LLC
40051,VALERO REFINING - MERAUX LLC,HL,4430,Valero
40051,VALERO REFINING - MERAUX LLC,HL,40051,VALERO REFINING - MERAUX LLC
40052,"COMSTOCK OIL & GAS -- LA, LLC",GT,40052,"COMSTOCK OIL & GAS -- LA, LLC"
40053,"TRANSCAMERON PIPELINE, LLC",GT,40021,VENTURE GLOBAL LNG
40054,"WEST WICHITA GAS GATHERING, LLC",GT,40054,"WEST WICHITA GAS GATHERING, LLC"
40055,CAMBRIA ASPHALT,GT,40055,CAMBRIA ASPHALT
40057,POLARIS OPERATING,GT,40057,POLARIS OPERATING
40057,POLARIS OPERATING,HL,40057,POLARIS OPERATING
40058,"LM TOUCHDOWN, LLC",HL,40058,"LM TOUCHDOWN, LLC"
40059,"ORYX MIDLAND OIL GATHERING, LLC",HL,300,Plains
40059,"ORYX MIDLAND OIL GATHERING, LLC",HL,39654,Oryx Midstream
40059,"ORYX MIDLAND OIL GATHERING, LLC",HL,39284,Oryx Midstream
40059,"ORYX MIDLAND OIL GATHERING, LLC",HL,40059,"ORYX MIDLAND OIL GATHERING, LLC"
40060,"FROST BROTHERS PIPELINE, LLC",GT,40060,"FROST BROTHERS PIPELINE, LLC"
40061,"CUSHING CONNECT PIPELINE HOLDINGS, LLC.",HL,32011,Holly Energy
40062,AMERESCO (USCG BALTIMORE),GT,40062,AMERESCO (USCG BALTIMORE)
40063,"ROARING FORK MIDSTREAM, LLC",GT,40063,"ROARING FORK MIDSTREAM, LLC"
40063,"ROARING FORK MIDSTREAM, LLC",HL,40063,"ROARING FORK MIDSTREAM, LLC"
40064,DAKOTA NATURAL GAS LLC,GD,30967,GREATER MINNESOTA GAS INC.
40066,JEFFERSON SOUTHERN STAR PL LLC,HL,40066,JEFFERSON SOUTHERN STAR PL LLC
40067,"RIO BRAVO PIPELINE COMPANY, LLC",GT,40067,"RIO BRAVO PIPELINE COMPANY, LLC"
40068,DOOLEY'S NATURAL GAS OF IOWA,GD,39198,DOOLEY'S NATURAL GAS II LLC
40069,"STINGRAY PIPELINE COMPANY, LLC",GT,32099,Energy Transfer
40071,NEIGHBORS OF COLONIAL ESTATES LLC,GD,40071,NEIGHBORS OF COLONIAL ESTATES LLC
40074,"VENTURE GLOBAL GATOR EXPRESS, LLC",GT,40074,"VENTURE GLOBAL GATOR EXPRESS, LLC"
40076,MARTINEZ PIPELINE COMPANY LLC,HL,40076,MARTINEZ PIPELINE COMPANY LLC
40077,"PING, INC.",GD,40077,"PING, INC."
40078,BRADSHAW MOUNTAIN HIGH SCHOOL - EAST CAMPUS,GD,40078,BRADSHAW MOUNTAIN HIGH SCHOOL - EAST CAMPUS
40079,PRECISION INDUSTRIAL PAINTING,GD,40079,PRECISION INDUSTRIAL PAINTING
40080,INDORAMA VENTURES OXIDES LLC,GT,40080,INDORAMA VENTURES OXIDES LLC
40080,INDORAMA VENTURES OXIDES LLC,HL,40080,INDORAMA VENTURES OXIDES LLC
40082,"METTLE POWDER RIVER NGL PIPELINE, LLC",HL,40082,"METTLE POWDER RIVER NGL PIPELINE, LLC"
40083,MEC HOLDINGS LLC,GT,31636,Xcel Energy
40085,"TRISTATE RTX, LLC",GT,40085,"TRISTATE RTX, LLC"
40086,"TRISTATE RLA, LLC",GT,40086,"TRISTATE RLA, LLC"
40087,OE2 NORTH LLC,HL,40087,OE2 NORTH LLC
40088,MOTIVA CHEMICALS LLC,GT,40088,MOTIVA CHEMICALS LLC
40088,MOTIVA CHEMICALS LLC,GT,39342,MOTIVA DISTRIBUTION
40088,MOTIVA CHEMICALS LLC,HL,40088,MOTIVA CHEMICALS LLC
40088,MOTIVA CHEMICALS LLC,HL,39342,MOTIVA DISTRIBUTION
40089,JEFFERSON CROSS CHANNEL PIPELINE LLC,HL,40089,JEFFERSON CROSS CHANNEL PIPELINE LLC
40090,GARTHWAITE ENERGY INC.,GD,40090,GARTHWAITE ENERGY INC.
40091,PAUL BUNYAN NATURAL GAS,GD,40091,PAUL BUNYAN NATURAL GAS
40092,ANDERSON RENTAL PROPERTIES,GD,40092,ANDERSON RENTAL PROPERTIES
40093,AIR LIQUIDE ADVANCED TECHNOLOGIES US LLC G,GT,40093,AIR LIQUIDE ADVANCED TECHNOLOGIES US LLC G
40094,AIR LIQUIDE ADVANCED TECHNOLOGIES US LLC T,GT,40094,AIR LIQUIDE ADVANCED TECHNOLOGIES US LLC T
40095,"PETROTX OPERATING, LLC",GT,40095,"PETROTX OPERATING, LLC"
40096,DEL GAS CORP,GD,40096,DEL GAS CORP
40098,"HIGH ROLLER SAND OPERATING, LLC",GT,40098,"HIGH ROLLER SAND OPERATING, LLC"
40099,"CMH MANAGEMENT, LTD.",GD,40099,"CMH MANAGEMENT, LTD."
40100,"DOUBLE PLAY OIL & GAS, INC",GT,40100,"DOUBLE PLAY OIL & GAS, INC"
40101,GARDENSIDE TERRACE COOPERATIVE,GD,40101,GARDENSIDE TERRACE COOPERATIVE
40102,JAMESTOWN HOMES OF MISHAWAKA,GD,40102,JAMESTOWN HOMES OF MISHAWAKA
40103,GEORGETOWN HOMES COOPERATIVE,GD,40103,GEORGETOWN HOMES COOPERATIVE
40104,GRANDVIEW SQUARE COOPERATIVE,GD,40104,GRANDVIEW SQUARE COOPERATIVE
40105,GRANDVILLE COOPERATIVE,GD,40105,GRANDVILLE COOPERATIVE
40106,HARVARD SQUARE COOPERATIVE,GD,40106,HARVARD SQUARE COOPERATIVE
40107,LAKEVIEW TERRACE COOPERATIVE,GD,40107,LAKEVIEW TERRACE COOPERATIVE
40108,LINCOLN VILLAGE COOPERATIVE,GD,40108,LINCOLN VILLAGE COOPERATIVE
40109,MAYFIELD GREEN COOPERATIVE,GD,40109,MAYFIELD GREEN COOPERATIVE
40110,SOUTHWOOD COOPERATIVE,GD,40110,SOUTHWOOD COOPERATIVE
40111,THREE FOUNTAINS EAST COOPERATIVE,GD,40111,THREE FOUNTAINS EAST COOPERATIVE
40112,THREE FOUNTAINS FORT WAYNE COOPERATIVE,GD,40112,THREE FOUNTAINS FORT WAYNE COOPERATIVE
40113,YORKTOWN HOMES SOUTH COOPERATIVE,GD,40113,YORKTOWN HOMES SOUTH COOPERATIVE
40114,SUN LAKE RUDOLPH GAS LLC,GD,40114,SUN LAKE RUDOLPH GAS LLC
40115,"FRIENDSWOOD ENERGY GENCO, LLC",GT,40115,"FRIENDSWOOD ENERGY GENCO, LLC"
40117,MAYFAIR MANAGEMENT GROUP,GD,40117,MAYFAIR MANAGEMENT GROUP
40118,"SWN PRODUCTION (OHIO), LLC",GT,40118,TRIAD HUNTER
40119,VERMILLION POWER,GT,40119,VERMILLION POWER
40120,"SOUTH FIELD ENERGY, LLC",GT,40120,"SOUTH FIELD ENERGY, LLC"
40121,LINN COUNTY ROAD DEPARTMENT,GT,40121,LINN COUNTY ROAD DEPARTMENT
40122,BCE-MACH III MIDSTREAM HOLDINGS LLC,GT,40122,BCE-MACH III MIDSTREAM HOLDINGS LLC
40122,BCE-MACH III MIDSTREAM HOLDINGS LLC,HL,40122,BCE-MACH III MIDSTREAM HOLDINGS LLC
40124,"MILL CREEK MHP MANAGEMENT, LLC",GD,40124,"MILL CREEK MHP MANAGEMENT, LLC"
40125,"MEADOWVIEW MHP MANAGEMENT, LLC",GD,40125,"MEADOWVIEW MHP MANAGEMENT, LLC"
40126,"BROOKHAVEN MHP MANAGEMENT, LLC",GD,40126,"BROOKHAVEN MHP MANAGEMENT, LLC"
40127,"THE SAN ANTONIO REFINERY, LLC",HL,40127,"THE SAN ANTONIO REFINERY, LLC"
40128,IACX ROCK CREEK LLC,GT,40128,IACX ROCK CREEK LLC
40129,"ZFS ITHACA, LLC",GT,40129,"ZFS ITHACA, LLC"
40130,RED OAK PIPELINE LLC,HL,40130,RED OAK PIPELINE LLC
40131,ARAPAHO GREENWHEEL SPV,GT,40131,ARAPAHO GREENWHEEL SPV
40132,"XCL MIDSTREAM OPERATING, LLC",HL,40132,"XCL MIDSTREAM OPERATING, LLC"
40133,SENECA FOODS - NW GAS CONTRACTED,GT,31906,NW Gas
40134,PASADENA PERFORMANCE PRODUCTS,HL,40134,PASADENA PERFORMANCE PRODUCTS
40135,"EVERLINE COMPLIANCE, LLC",GT,40135,"FR COMPLIANCE, LLC"
40135,"EVERLINE COMPLIANCE, LLC",HL,40135,"FR COMPLIANCE, LLC"
40136,"IRONWOOD GARDENDALE PIPELINE, LLC",HL,39649,"IRONWOOD MIDSTREAM ENERGY PARTNERS, LLC"
40136,"IRONWOOD GARDENDALE PIPELINE, LLC",HL,40136,"IRONWOOD GARDENDALE PIPELINE, LLC"
40137,"CITIPOWER, LLC",GD,30975,"FOREXCO, INC."
40138,"ECHO CANYON PIPELINE, LLC",HL,40138,"ECHO CANYON PIPELINE, LLC"
40142,"MAX MIDSTREAM TEXAS, LLC",HL,40142,"MAX MIDSTREAM TEXAS, LLC"
40143,"TEJAS POWER GENERATION, LLC",GT,40143,"TEJAS POWER GENERATION, LLC"
40144,FORT CAMPBELL,GD,40144,FORT CAMPBELL
40145,"POTAC, LLC",HL,40145,"POTAC, LLC"
40146,"CONTINENTAL RESOURCES, INC.",HL,40146,"CONTINENTAL RESOURCES, INC."
40149,MPLX LP,GT,40149,MPLX
40149,MPLX LP,HL,40149,MPLX
40149,MPLX LP,HL,39924,"MARKWEST JAVELINA COMPANY, L.L.C."
40153,CARRIAGE HOUSE 1,GD,40153,CARRIAGE HOUSE 1
40155,COWBOY MIDSTREAM LLC,GT,40155,COWBOY MIDSTREAM LLC
40157,SOUTH MISSISSIPPI HOUSING AND DEVELOPMENT,GD,40157,SOUTH MISSISSIPPI HOUSING AND DEVELOPMENT
40158,PORT ARTHUR TERMINAL LLC,HL,40158,PORT ARTHUR TERMINAL LLC
40160,"BAKERSFIELD RENEWABLE FUELS, LLC",GT,40160,"BAKERSFIELD RENEWABLE FUELS, LLC"
40160,"BAKERSFIELD RENEWABLE FUELS, LLC",HL,40160,"BAKERSFIELD RENEWABLE FUELS, LLC"
40161,LOWMAN PIPELINE,GT,39420,"FLORIDA SOUTHEAST CONNECTION, LLC"
40162,CITY OF AUGUSTA,GT,40162,CITY OF AUGUSTA
40163,ARKANSAS HOMES AND RENTALS INVESTMENTS LLC,GD,40163,ARKANSAS HOMES AND RENTALS INVESTMENTS LLC
40165,TEXAS INTERNATIONAL PIPELINES SYSTEM LLC,GT,40165,TEXAS INTERNATIONAL PIPELINES SYSTEM LLC
40166,"REMORA OPERATING, LLC",GT,40166,"REMORA OPERATING, LLC"
40168,"GUNIT, LLC.",GD,40168,"GUNIT, LLC."
40169,"RENEGADE PROPERTIES, LLC.",GD,40169,"RENEGADE PROPERTIES, LLC."
40170,EASTON ENERGY PIPELINES LLC,HL,40170,EASTON ENERGY PIPELINES LLC
40171,PERDIDO ENERGY,GT,40171,PERDIDO ENERGY
40171,PERDIDO ENERGY,HL,40171,PERDIDO ENERGY
40172,PROLINE ENERGY RESOURCES INC,GT,40172,PROLINE ENERGY RESOURCES INC
40173,NICHOLS OPERATING LLC,GT,40173,NICHOLS OPERATING LLC
40173,NICHOLS OPERATING LLC,GT,31988,GALLAGHER DRILLING INC
40173,NICHOLS OPERATING LLC,UNGS,40173,NICHOLS OPERATING LLC
40173,NICHOLS OPERATING LLC,UNGS,31988,GALLAGHER DRILLING INC
40174,"UNDERGROUND SERVICES MARKHAM, LLC  NGL/Y-MIX",HL,40174,"UNDERGROUND SERVICES MARKHAM, LLC  NGL/Y-MIX"
40177,"LADDER CREEK, LLC",HL,40177,"LADDER CREEK, LLC"
40178,JACKSON GENERATION LLC,GT,40178,JACKSON GENERATION LLC
40180,"MARAGAS TEXAS UTILITIES, LLC",GT,40180,"MARAGAS TEXAS UTILITIES, LLC"
40181,"MEC HOLDINGS, LLC",GT,40181,"MANKATO ENERGY CENTER I, LLC"
40182,TAPROOT ROCKIES MIDSTREAM LLC,HL,40182,TAPROOT ROCKIES MIDSTREAM LLC
40184,"HOST AT PHILADELPHIA, LLC",HL,40184,"HOST AT PHILADELPHIA, LLC"
40186,RED ROCK BIOFUELS,GT,40186,RED ROCK BIOFUELS
40187,ELMINGTON PROPERTY MANAGEMENT,GD,40187,ELMINGTON PROPERTY MANAGEMENT
40188,TRAER MUNICIPAL UTILITIES,GD,40188,TRAER MUNICIPAL UTILITIES
40189,SULPHUR RIVER GATHERING LLC,GT,40189,SULPHUR RIVER GATHERING LLC
40189,SULPHUR RIVER GATHERING LLC,UNGS,40189,SULPHUR RIVER GATHERING LLC
40190,OXY WTP LP,HL,40190,OXY WTP LP
40191,TW NATURAL GAS PIPELINE,GD,40191,TW NATURAL GAS PIPELINE
40192,ZENITH ENERGY WEST COAST TERMINALS LLC,HL,40192,ZENITH ENERGY WEST COAST TERMINALS LLC
40194,SOUTH CS APARTMENTS LLC,GD,40194,SOUTH CS APARTMENTS LLC
40196,EVERSOURCE GAS OF MASSACHUSETTS,GD,2652,NSTAR GAS COMPANY
40196,EVERSOURCE GAS OF MASSACHUSETTS,GT,2652,NSTAR GAS COMPANY
40198,"REPUBLIC SERVICES OF WISCONSIN, LIMITED PARTNERSHIP",GT,40198,"REPUBLIC SERVICES OF WISCONSIN, LIMITED PARTNERSHIP"
40200,PHILLIPS 66 COMPANY - BORGER REFINERY,GT,31684,Phillips 66
40201,SERENITY SPRINGS,GD,40201,SERENITY SPRINGS
40202,JADY INC. DBA DIETRICK MOBILE HOME PARK,GD,40202,JADY INC. DBA DIETRICK MOBILE HOME PARK
40203,"NEW ENERGY ONE, LLC",GT,40203,"NEW ENERGY ONE, LLC"
40204,"SCM OPERATIONS, LLC",HL,40204,"SCM OPS, LLC"
40205,EASTON ENERGY PIPELINES SOUTH LLC,HL,40205,EASTON ENERGY PIPELINES SOUTH LLC
40206,"ROSEFIELD OPERATING COMPANY, LLC",HL,40206,"ROSEFIELD OPERATING COMPANY, LLC"
40207,J POSEY OPERATING LLC,GT,40207,J POSEY OPERATING LLC
40208,SANTA FUEL INC.,GD,40208,SANTA FUEL INC.
40209,"CRESCENT PIPELINE PARTNERSHIP, LP",GT,40209,"CRESCENT PIPELINE PARTNERSHIP, LP"
40210,PIMA COUNTY FORENSIC SCIENCE CENTER,GD,40210,PIMA COUNTY FORENSIC SCIENCE CENTER
40211,SCOTTSDALE PALMS,GD,40211,SCOTTSDALE PALMS
40212,THE FLATS AT 2030,GD,40212,THE FLATS AT 2030
40213,"BRETON SOUND GATHERING, LLC",HL,40213,"BRETON SOUND GATHERING, LLC"
40214,NORTH STAR,GD,40214,NORTH STAR
40215,"3CM MONTEGUT, LLC",GT,32595,"HIGH POINT GAS GATHERING, LLC"
40215,"3CM MONTEGUT, LLC",GT,40215,"3CM MONTEGUT, LLC"
40216,AUGEAN RNG PROJECT LLC,GT,40216,AUGEAN RNG PROJECT LLC
40217,SOUTH FLORIDA MATERIALS CORP. DBA VECENERGY,HL,40217,SOUTH FLORIDA MATERIALS CORP. DBA VECENERGY
40218,MAS SHREVEPORT RNG LLC,GT,40218,RENOVAR SHREVEPORT LLC.
40219,TWIN RIVERS PAPER LLC,GD,40219,TWIN RIVERS PAPER LLC
40220,ST. LOUIS UNIVERSITY,GD,40220,ST. LOUIS UNIVERSITY
40221,"CURLEW MIDSTREAM, LLC",HL,40221,"CURLEW MIDSTREAM, LLC"
40222,"ALTEN, LLC",GD,40222,"ALTEN, LLC"
40223,"CRANBERRY CREEK LANDFILL, LLC",GT,40223,"CRANBERRY CREEK LANDFILL, LLC"
