DATAFILE_AS_OF,SIGNIFICANT,SERIOUS,RPTID,DOR,OPID,NAME,INTER,IDATE,DTHH,ACSTATE,ACCOUNTY,ACCITY,OFFSHORE,COOR,IFED,SPLOC,TELRN,CSYS,ORGLK,ORGLO,ITMYR,CAUSE,CAUSO,MAP_CAUSE,MAP_SUBCAUSE,TFAT,EFAT,NFAT,TINJ,EINJ,NINJ,TOTAL_COST,TOTAL_COST_IN84,TOTAL_COST_CURRENT,COMM,CLASS,LOSS,RECOV,FIRE,EXP,NMDIA,THK,SMYS,JNT,GRND,DSPRS,ACPRS,PRTST,DUR,MXPRS,TSTMM,TSTYY,CORLC,FACTD,FACAT,CORR,CORRO,CAULK,CAULO,PREVT,ONECL,ONEOT,EXCAL,TMPMK,PNAME,PHONE,NARRATIVE
6/30/22,YES,NO,19970027,2/21/97,4472,ENRON LIQUIDS PIPELINE LTD PARTNERSHIP,YES,1/29/97,500,IL,WILL,LEMONT,NO, ,NO,"NE 1/4 SEC 36, T.37N-RIDE, DUPAGE TOWNSHIP WILL COUNTY, 1240 SMITH ROAD, LEMONT, IL 60447", ,TANK FARM,OTHER,SEE COMMENTS,1979,INCORRECT OPERATION BY OPERATOR PERSONNEL, ,INCORRECT OPERATION,INCORRECT OPERATION,0,0,0,0,0,0,500,353.6159936,785.7238696,CONDENSATE,3,2,0,YES,NO,0,0,0,NO DATA,,0,0,Null,0,0,0,0,NO DATA,Null,Null,NO DATA, ,NO DATA, ,Null,NO DATA, ,Null,Null,EDWARD FENT,7138449526,"ELECTRICAL POWER TO ACCUMULATOR DUMP WAS TURNED OFF ON 1/22/97 WHILE EMPLOYEESINSTALLED HEAT TRACING TAPE ON NEW WATER TANK. AFTER THE WORK WAS COMPLETED,EMPLOYEES FAILED TO RESTORE POWER TO ACCUMULATOR PUMP. ON 1/29/97 AT 0035HRS., LEMONT FIELD BEGAN RECEIVING NATURAL GASOLINE FROM EPLC'S 107 PIPELINEAT 2900 BPH. WHEN THE PRESSURE IN THE SPHERE REACHED 6.7 PSIG, THE VENT RELIEFOPENED TO THE ACCUMULATOR/FLARE STACK. AT APPROX 0500 HRS. THE RELIEVEDPRODUCT FROM THE SPHERE MOVED SOME TRAPPED CONDENSATES FROM THE ACCUMULATOROUT TO THE FLARE STACK. UNBURNED LIQUIDS AND VAPORS FELL TO THE BASE OF THEFLARE  AND CONTINUED TO BURN. THE OPERATOR ON DUTY WAS ABLE TO EXTINGUISH THEFIRE WITHA 30LB. FIRE EXTINGUISHER. PART C: FLARE STACK AND ACCUMULATOR TANK.PART D: ACCUMULATOR PUMP TURNED OFF."
6/30/22,YES,NO,19970028,2/19/97,2731,CHEVRON PIPELINE CO,YES,1/24/97,350,TX,COKE,SILVER,NO, ,NO,SEE ATTACHED MAP, ,NO DATA,OTHER,"1"" PRESSURE RELIEF VALVE",1989,MALFUNCTION OF CONTROL OR RELIEF EQUIPMENT, ,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,0,0,0,0,1219,862.1157923,1915.594794,L. P. G.,2,53,0,NO,NO,0,0,0,NO DATA,,0,0,Null,0,0,0,0,NO DATA,Null,Null,NO DATA, ,NO DATA, ,Null,NO DATA, ,Null,Null,WJ JASPER,2813635422,"AT APPROX 4:00AM A PLANT OPERATOR NOTIFIED CPL OF A PRESSURE RELIEF VALVESPILLING PRODUCT. THE OPERATOR SHUT DOWN THE PRODUCT FLOW AND CPL PERSONNELWERE DISPATCHED TO THE AREA. THE 1"" RELIEF VALVE WAS RECALIBRATED TO 1440 PSIAND PRODUCT FLOW RESUMED. THREE HOURS LATER THE VALVE WAS CHECKED AND THESETTING HAD DRIFTED DOWNARD TO 930 PSI. THE RELIEF VALVE WAS DETERMINED FAULTYAND REPLACED."
6/30/22,YES,NO,19970029,2/18/97,12622,MOBIL EXPLORATION & PRODUCING US INC,YES,1/29/97,2000,UT,SAN JUAN, ,NO, ,NO,"SECTION 32, T-41-S, R-25-E ON THE NAVAJO INDIAN RESERVATION.", ,LINE PIPE,VALVE, ,1984,MALFUNCTION OF CONTROL OR RELIEF EQUIPMENT, ,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,0,0,0,0,2000,1414.463974,3142.895478,CARBON DIOXIDE,2,1159,0,NO,NO,8.63,0.34,4786,WELDED,,3650,2746,YES,24,4566,12,84,NO DATA,Null,Null,NO DATA, ,NO DATA, ,Null,NO DATA, ,Null,Null,GE WILKINSON,9156882024,"AT APPROX 2000 HRS ON 01/29/97, A PRESSURE RELIEF VALVE FAILED ON THE SYSTEM.THE VALVE IN QUESTION IS A PILOT TYPE 2""X3"" FULL RELIEF VALVE. AFTER ANINVESTIGATION IT WAS DETERMINED THAT AN ""0"" RING FAILURE CAUSED THE VALVE TOFAIL AND OPEN."
6/30/22,YES,NO,19970030,3/4/97,13131,CONOCO INC (AKA CONOCO PIPE LINE),YES,1/18/97,1217,OK,LOGAN,ORLANDO,NO, ,NO,"NW/4, SECTION 12, TOWNSHIP 19N, RANGE 2W, LOGAN COUNTY, OK 1 MILE EAST OF ORLANDO, OK AND HWY 77 ON SECTION LINE RD", ,LINE PIPE,PIPE, ,1923,CORROSION,"CORROSION, EXTERNAL",CORROSION,EXTERNAL,0,0,0,0,0,0,15000,10608.47981,23571.71609,DIESEL FUEL,1,1600,1590,NO,NO,8,0.32,35000,WELDED,,1882,1375,NO,0,0,0,0,EXTERNAL,Null,YES,NO DATA, ,NO DATA, ,Null,NO DATA, ,Null,Null,VANCE WEBB,4057674845,"ON JANUARY 18, 1997 AT 10:50 HRS, CONOCO PIPE LINE OIL MOVEMENTS CENTERRECEIVED A PHONE CALL FROM A MR. JOHN HAFNER, INFORMING CPL, OF A POSSIBLERELEASE NEAR THE TOWN OF ORLANDO. THE CALLER INDICATED THAT HE COULD SMELLDIESEL, AND SO LINE PRESSURES WERE CHECKED FOR THE PONCA CITY TO OK CITY 8""PRODUCT SYSTEM. HOWEVER, NO ABNORMAL READINGS INDICATING A LOSS OF LINEINTEGRITY WERE FOUND. AS A PRECAUTION THE LINE WAS SHUT DOWN AND ISOLATED VIAREMOTELY OPERATED BLOCK VALVES AT 11:08  HRS. LOCAL SPILL RESPONSE PERSONNELWERE DISPATCHED TO THE LOCATION TO ASCERTAIN IF LINE INTEGRITY HAD BEENCOMPROMISED. THE AREA SUPERVISOR CONFIRMED THAT A DIESEL FUEL RELEASE HADOCCURRED AT 12:17 HRS. ON ITS PONCA CITY TO OK CITY 8"" PRODUCTS PIPELINE. THESPILL WAS CONTAINED IN THE IMMEDIATE VICINITY OF THE RELEASE, ( A PASTURE) ANDRECOVERY EFFORTS STARTED. DUE TO THE FROZEN GROUND CONDITIONS AND WATER FLUDHACTIVITIES DURING THE CLEANUP, IMPACT TO THE AREA WAS GREATLY REDUCED. THECAUSE OF THE RELEASE WAS DETERMINED TO BE AN ISOLATED CORROSION PIT, CAUSED BYEXTERNAL CORROSION. THE DAMAGED SECTION OF THE LINE WAS REPLACED, AND NORMALOPERATIONS WERE RESUMED."
6/30/22,YES,NO,19970031,3/4/97,15851,PRIDE REFINING INC,NO,1/7/97,1400,TX,TARRANT,FORT WORTH,NO, ,NO,"ON THE EAST SIDE OF HWY 183 APPROX 1/2 MILE FROM CARSWELL NAVAL AIR STATION, FORT WORTH, TX", ,LINE PIPE,PIPE, ,1919,CORROSION,"CORROSION, EXTERNAL",CORROSION,EXTERNAL,0,0,0,0,0,0,50000,35361.59936,78572.38696,JET FUEL,3,149,130,NO,NO,6,0.28,25000,THREADED,,355,150,YES,8,444,8,84,EXTERNAL,Null,YES,GALVANIC, ,NO DATA, ,Null,NO DATA, ,Null,Null,JOHN MACON,9156748231,"ON SUNDAY AFTERNOON, 01/19/97 OUR TERMINAL AT ALEDO, TX WAS CONTACTED BY ACARSWELL BASE EMPLOYEE THAT THERE HAD BEEN REPORTED A FUEL ODOR NEAR THE BASE.FUEL WAS SEEPING INTO A CREEK APPROX 1500' FROM THE PIPELINE. AT THE TIME THESOURCE OF THE FUEL WAS UNKNOWN. AFTER SAMPLING AND TESTING IT WAS DETERMINEDTHE PRODUCT WAS JP-8 JET FUEL. ON 01/20 PRIDE TOOK RESPONSIBILITY FOR THESPILL. THE PIPELINE WAS THE NITROGEN PURGED. CLEAN UP OF THE AREA AND CREEK ISNOW IN PROGRESS UNDER THE SUPERVISION OF PRIDE AND THE TNRCC. INVESTIGATIONDETERMINED LEAK OCCURRED DURING SHIPMENT ON 01/07/97. NO FURTHER SHIPMENTSHAVE BEEN MADE ON THIS SEGMENT OF THE SYSTEM."
6/30/22,YES,NO,19970032,2/25/97,18718,SUN PIPE LINE CO,YES,1/19/97,1034,OK,POTTAWATOMIE, ,NO, ,NO,"SE 1/4 SEC 12 9N 4E FROM THE JUNCTION OF HWY 9 AND HWY 9A TO MAUD, WEST OF EARLSBORO, GO 1/4 MILE NORTH.", ,LINE PIPE,PIPE, ,,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,0,0,0,0,1000,707.2319871,1571.447739,CRUDE OIL,1,175,165,NO,NO,8,0.28,1818,WELDED,,604,200,YES,8,954,12,86,NO DATA,Null,Null,NO DATA, ,DAMAGE BY OTHERS, ,Null,ONE CALL, ,Null,Null,EF COEN,9185866942,PIPE FAILURE DUE TO 3RD PARTY HIT PRIOR TO 1990. PIPE WAS DENTED (FLATTENED)ON ONE SIDE AND DEVELOPED A STRESS FRACTURE.
6/30/22,YES,NO,19970034,2/25/97,22610,WILLIAMS PIPELINE CO,YES,1/18/97,1505,KS,BUTLER, ,NO, ,NO,"AT WPL'S EL DORADO STATION AT 1309 SUNSET ROAD IN EL DORADO, KS IN BUTLER COUNTY, KS", ,PUMPING STATION,PUMP, ,1988,OTHER,EQUIPMENT FAILURE,ALL OTHER CAUSES,MISCELLANEOUS,0,0,0,0,0,0,9000,6365.087884,14143.02965,DIESEL FUEL,3,0,0,YES,NO,0,0,0,NO DATA,,0,0,Null,0,0,0,0,NO DATA,Null,Null,NO DATA, ,NO DATA, ,Null,NO DATA, ,Null,Null,STEVEN BALL,9185883850,"ON 1/18/97, AT APPROX 15:05 HRS, THE WPL OPERATOR RECEIVED A CALL FROM KANEBPIPELINE NOTIFYING US OF A FIRE IN OUR MANIFOLD. AFTER VERIFYING THE FIRE, THEOPERATOR IMMEDIATELY STOPPED THE PUMP, ISOLATED THE TANK THAT WAS SUPPLYINGSUCTION TO THE PUMP AND CALLED DISPATCHING TO SHUT DOWN THE PIPELINE. THEOPERATOR THEN WENT BACK TO THE FIRE WITH A FIRE EXTINGUISHER AND EXTINGUISHEDTHE FIRE BY APPROX 15:20 HRS, JUST PRIOR TO THE ARRIVAL OF THE EL DORADO FIREDEPT. AN INVESTIGATION OF THE ACCIDENT INDICATED THAT THE THRUST BEARING OFTHE VERTICAL BOOSTER PUMP MOTOR FAILED WHICH DAMAGED THE PUMP BEARING SEAL.THE DAMAGED PUMP BEARING SEAL THEN SPRAYED PRODUCT ON THE OVERHEATED MOTOR,WHICH SUBSEQUENTLY IGNITED WHEN THE PRODUCT REACHED ITS AUTO IGNITIONTEMPERATURE. THERE WAS MINIMUM ENVIRONMENTAL CLEANUP SINCE THE MAJORITY OF THE.7 BARREL LEAK WAS CONSUMED BY THE FIRE."
6/30/22,YES,NO,19970035,3/3/97,22610,WILLIAMS PIPELINE CO,YES,1/29/97,1455,OK,TULSA,TULSA,NO, ,NO,"2120 SOUTH 33RD WEST AVENUE, TULSA, OK IN TULSA COUNTY", ,TANK FARM,VALVE, ,1971,OUTSIDE FORCE DAMAGE,DAMAGE BY NATURAL FORCES,NATURAL FORCE DAMAGE,UNSPECIFIED NATURAL FORCE DAMAGE,0,0,0,0,0,0,20000,14144.63974,31428.95478,GASOLINE,3,108,108,NO,NO,0,0,0,NO DATA,,0,0,Null,0,0,0,0,NO DATA,Null,Null,NO DATA, ,DAMAGE BY NATURAL FORCES, ,Null,ONE CALL, ,Null,Null,STEVEN BALL,9185883850,"ON 01/29/97, AT 14:30 HRS, AN OPERATOR NOTICED THE SMELL OF GASOLINE AT WPL'SWEST TULSA TERMINAL. THE OPERATOR IMMEDIATELY BEGAN SEARCHING FOR THE POSSIBLELEAK LOCATION AND DISCOVERED THAT IT HAD ORIGINATED FROM A VLAVE IN A MANIFOLDNEAR WPL'S MIX TANK #590. THE OPERATOR IMMEDIATELY TOOK STEPS TO ISOLATE THELEAKING VALVE BY CLOSING OFF OTHER VALVES IN THE IMMEDIATE AREA. ACCORDING TODISPATCHER RECORDS, 108 BARRELS OF GASOLINE RICH PRODUCT THAT ORIGINATED FROMTHE MIX TANK HAD BEEN DISCHARGED TO THE GROUND. OF THIS AMOUNT, 75 BARRELS WASRETURNED TO THE TANK BY VACUUM TRUCK. THE REMAINING PRODUCT WAS REMOVEDTHROUGH SOIL EXCAVATION. BY 18:00 HRS SITE CLEAN-UP WAS COMPLETED AND ARECONDITIONED VALVE WAS INSTALLED IN THE MANIFOLD. AN INVESTIGATION OF THEVALVE BODY INDICATED THAT WATER HAD COLLECTED IN THE VALVE CAVITY WHICHSUBSEQUENTLY FROZE AND EXPANDED CAUSING THE VALVE BODY TO CRACK."
6/30/22,YES,NO,19970036,2/24/97,13162,NAVAJO REFINING CO,YES,2/5/97,1437,NM,OTERO, ,NO, ,YES,"SW QTR. S31, T26S, R11E", ,LINE PIPE,PIPE, ,1959,OUTSIDE FORCE DAMAGE,DAMAGE BY OPERATOR OR ITS CONTRACTOR,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,0,0,0,0,0,0,0,0,0,GASOLINE,1,561,511,NO,NO,6.63,0.16,1978,WELDED,,1100,100,YES,9,1300,0,59,NO DATA,Null,YES,NO DATA, ,DAMAGE BY OPERATOR OR ITS CONTRACTOR, ,Null,ONE CALL, ,Null,Null,JIM TOWNSEND,5057483311,"NAVAJO'S CONTACTED MAINTENANCE CRW, WHILE IN THE PROCESS OF PREPARING TO SETMAGNETS FOR AN INTERNAL INSPECTION DEVICE (LINALOG), HIT AN UNKNOWNUNDERGROUND 3/4"" BLEEDER VALVE WHICH WAS WELDED TO OUR PIPELINE AT THE 12O'CLOCK POSITION. THIS VALVE WAS NOT KNOWN TO BE ON OUR PIPELINE.  WE BELIEVENOW THAT IT WAS INSTALLED WHEN THE PIPELINE WAS BUILT AS A BLEEDER VALVE USEDDURING HYDROSTATIC TESTING. THERE WERE NO MARKINGS OR RECORDS TO INDICATE THEPRESENCE OF THIS VALVE. THE BACKHOE USED TO EXCAVATE THE PIPELINE CAUSED THEVALVE TO BEGIN TO LEAK AT THE WELD. THE LEAK WAS CONFINED TO THE BELLHOLE,WHERE VACUUM TRUCKS RECOVERED IT IMMEDIATELY. THE RECOVERED PRODUCT WASTRANSPORTED TO OUR TERMINAL IN EL PASO, TX. THE PIPELINE WAS REPAIRED ANDRETURNED TO SERVICE EARLY THE NEXT MORNING."
6/30/22,YES,NO,19970037,3/7/97,1734,BRIDGELINE GAS DISTRIBUTION LLC,Null,2/1/97,915,LA,ST MARY, ,NO, ,NO,"SEC 1 T16S R8E, ST. MARY PARISH, LA ON KEARNY PROPERTY", ,LINE PIPE,PIPE, ,1971,OUTSIDE FORCE DAMAGE,DAMAGE BY OTHERS,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,0,0,0,0,85176,60239.19173,133849.6326,NATURAL GAS LIQUID,2,2,0,NO,NO,6.63,0.2,0,WELDED,,1440,850,YES,24,2700,8,71,NO DATA,Null,YES,NO DATA, ,DAMAGE BY OTHERS, ,Null,NO DATA, ,Null,Null,JW SIMPSON,5045951886,"HENRY PLANT CONTROL ROOM RECEIVED A PHONE CALL FROM DWIGHT PLAISANCE (LAUDOVERSEER) AT 9:15 AM ON 02-01-97 INDICATING THAT A LEAK HAD BEEN NOTICED,WHICH ALSO CONTAINED BUBBLES, ADJACENT TO A TEXACO PIPELINE SIGN. PIPELINEPERSONNEL WERE DISPATCHED TO THE LEAK SITE VIA THE COMPANY BOAT TO VERIFY THEEXISTENCE OF THE LEAK. THE BRIDGELINE INSPECTOR, R.P. SUIRE, NOTIFIED W.J.LEBLANC AT THE HENRY PLANT TO CONFIRM THE LEAK WAS ON BRIDGELINE'S INTRACOATALSYSTEM PIPELINE. THAT PORTION OF THE LINE WAS ISOLATED AND SECURED IMMEDIATELYTO ENSURE PUBLIC SAFETY PRIOR TO COMMENCING WITH REPAIR ACTIVITIES. THE ST.MARY PARISH SHERIFF'S DEPT ASSISTED WITH SECURING THE AREA."
6/30/22,YES,NO,19970038,3/5/97,25133,TEXACO TRADING & TRANSPORTATION INC,NO,2/3/97,1500,CA,FRESNO, ,NO, ,NO,"SECTION 18, TOWNSHIP 20 SOUTH, RANGE 15 EAST, COALINGA OIL FIELDS", ,LINE PIPE,PIPE, ,,CORROSION,"CORROSION, EXTERNAL",CORROSION,EXTERNAL,0,0,0,0,0,0,6300,4455.561519,9900.120757,CRUDE OIL,1,408,120,NO,NO,10,0.25,0,WELDED,,200,0,YES,4,720,11,96,EXTERNAL,Null,NO,NO DATA, ,DAMAGE BY OTHERS, ,Null,NO DATA, ,Null,Null,GARY HOHNSTEIN,8053282329,"UPON EXCAVATION OF THE PIPE, IT WAS FOUND THAT A FARM IMPLEMENT DAMAGED THEPIPE'S COATING AND LEFT A VISIBLE SCRAPE ON THE PIPE. THIS BECAME THE LOCATIONOF CONCENTRATED CORROSION AND SUBSEQUENT LEAK. STEPS HAVE BEEN TAKEN TO REVIEWTHE CONDITION OF THE REST OF THE PIPELINE ACROSS THE FARMER'S FIELD."
6/30/22,YES,NO,19970039,3/6/97,12452,MID - AMERICA PIPELINE CO (MAPCO),YES,2/6/97,201,IA,WOODBURY,MOVILLE,NO, ,NO,SECTION 2 TOWNSHIP 88N RANGE 45W, ,PUMPING STATION,PUMP, ,1979,OTHER,PUMP SEAL FAIL,ALL OTHER CAUSES,MISCELLANEOUS,0,0,0,0,0,0,60000,42433.91923,94286.86435,GASOLINE,2,5,0,YES,NO,0,0,0,NO DATA,,0,0,Null,0,0,0,0,NO DATA,Null,Null,NO DATA, ,NO DATA, ,Null,NO DATA, ,Null,Null,MICHAEL PEARSON,9185994043,"INBOARD PUMP SEAL FAILED RESULTING IN RELEASE OF PRODUCT FROM THE PUMP. THEPRODUCT IGNITED AND WAS DETECTED BY SAFETY EQUIPMENT, WHICH RESULTED IN THEAUTOMATIC SHUTDOWN OF THE PUMP STATION, THE AUTOMATIC ISOLATION OF THE PUMPHEADERS VIA MOTOR OPERATED VALVES, AND THE NOTIFICATION OF CENTRAL CONTROLLERPERSONNEL VIA THE SCADA SYSTEM. LOCAL PERSONNEL AND EMERGENCY PERSONNEL WERESUBSEQUENTLY NOTIFIED AND RESPONDED TO THE SCENE. THE PUMP STATION WAS SECUREDAND THE FIRE WAS ALLOWED TO NATURALLY BURN TO EXTINCTION."
6/30/22,YES,NO,19970040,3/11/97,12626,MOBIL PIPELINE CO - EMPIRE,NO,2/4/97,130,TX,GAINES,SEMINOLE,NO, ,NO,"APPROX 1 MILE SOUTH OF SEMINOLE, TX GAINES COUNTY, TX", ,LINE PIPE,PIPE, ,1947,CORROSION,"CORROSION, EXTERNAL",CORROSION,EXTERNAL,0,0,0,0,0,0,5000,3536.159936,7857.238696,CRUDE OIL,1,200,175,NO,NO,10,0.25,35000,WELDED,,100,80,NO,0,0,0,0,EXTERNAL,Null,YES,GALVANIC, ,NO DATA, ,Null,NO DATA, ,Null,Null,D.G. SCOTT,2146585914,EXTERNAL CORROSION WAS THE CAUSE OF THE INCIDENT. THIS IS A LOW STRESSPIPELINE FORMERLY CLASSIFIED AS A GATHERING SYSTEM PIPELINE. LEAK WASDISCOVERED AT 0130 HRS. BY COMPANY GAUGER ON CALL-OUT TO RESTART A LACT UNIT.LINE WAS IMMEDIATELY SHUT DOWN AND ISOLATED. MAINTENANCE CREWS WERE DISPATCHEDTO THE SITE TO INITIATE TEMPORARY REPAIR AND CLEANUP OPERATIONS. PERMANENTREPAIR WILL BE MADE BY REPLACING AT A LATER DATE.
6/30/22,YES,NO,19970041,3/15/97,4906,EXXON PIPELINE CO,YES,2/19/97,500,TX,HARRIS,BAYTOWN,NO, ,NO,"EXXON PIPELINE COMPANY BAYTOWN CRUDE RECEIVING STATION PARK STREET BAYTON, TX.", ,PUMPING STATION,PIPE, ,,CORROSION,"CORROSION, INTERNAL",CORROSION,INTERNAL,0,0,0,0,0,0,37500,26521.19952,58929.29022,CRUDE OIL,1,75,55,NO,NO,0,0,0,NO DATA,,0,0,Null,0,0,0,0,INTERNAL,Null,YES,OTHER,INTERNAL,NO DATA, ,Null,NO DATA, ,Null,Null,JB BACON,7136560227,"SPILL OCCURRED ON RELIEF LINE AT EPC BAYTOWN CRUDE RECEIVING STATION, LOCATEDWITHIN THE EXXON BAYTOWN REFINERY COMPLEX IN BAYTOWN, TX. THE SPILLEDCRUDE/SLOP OIL MIX WAS CONTAINED IN A DITCH ALONG A PRIVATE ROAD IN THEREFINERY, AND WAS RECOVERED USING VACUUM TRUCKS. IMPACTED SOILS WERE EXCAVATEDAND REMOVED FOR OFF-SITE DISPOSAL IN A PROPERLY PERMITTED FACILITY. THEPIPELINE WAS REPAIRED AND PLACED BACK IN SERVICE BY 13:00 HRS ON THE DATE OFTHE SPILL, 02/19/97. THE CAUSE OF THE SPILL WAS INTERNAL CORROSION."
6/30/22,YES,NO,19970042,3/15/97,18718,SUN PIPE LINE CO,NO,3/4/97,855,OK,NOBLE, ,NO, ,NO,"NW/4 SEC. 33, TOWNSHIP 24 NORTH, RANGE 1 WEST 3/8 MI. E. FROM JUNCTION OF HWY 15 AND 77 ON SOUTH SIDE OF ROAD", ,LINE PIPE,PIPE, ,1972,FAILED WELD, ,MATERIAL/WELD/EQUIP FAILURE,UNSPECIFIED WELD,0,0,0,0,0,0,7500,5304.239903,11785.85804,CRUDE OIL,1,60,0,NO,NO,4,0.24,2528,WELDED,,725,472,YES,8,1713,9,96,NO DATA,Null,Null,NO DATA, ,NO DATA, ,Null,NO DATA, ,Null,Null,EDITH COEN,9185866942,"WELD FAILED AT LOCATION WHERE PIPELINE DOES A 90 DEGREE BEND AND CAME ABOVEGROUND. PIPE WAS ALSO DAMAGED. OIL RAN DOWN DITCH ALONGSIDE ROAD, THROUGH ACULVERT, ACROSS A FIELD AND INTO A LOW LYING AREA WHERE WATER WAS STANDINGFROM RECENT RAIN."
6/30/22,YES,NO,19970043,3/19/97,4805,EXPLORER PIPELINE CO,YES,1/23/97,1230,TX,MONTGOMERY, ,NO, ,NO,"6 MILES EAST OF IH 45 ON FM105 (EAST OF CONROE, TX); 0.2 MILES NORTH ON MIL MAC RD; 3/4 MILE WEST ON CRYSTAL CREEK ROAD.", ,LINE PIPE,PIPE, ,1971,OTHER,SEE COMMENTS,ALL OTHER CAUSES,MISCELLANEOUS,0,0,0,0,0,0,50000,35361.59936,78572.38696,FUEL OIL,3,265,260,NO,NO,0,0,0,NO DATA,,0,0,Null,0,0,0,0,NO DATA,Null,Null,NO DATA, ,NO DATA, ,Null,NO DATA, ,Null,Null,RODNEY SANDS,9184935106,"ON 01/21/97 EXPLORER INITIATED A PROJECT TO REPLACE AN EXISTING 28"" BLOCKVALVE AT MILEPOST 114.3 IN MONTGOMERY COUNTY, TX. PRODUCT WAS EVACUATED FROMTHE PIPELINE AT THE WORK SITE BY INSERTING (PASADENA, TX) AND STOPPING THEM ATTHE SITE. AIRE WAS ALLOWED TO ENTER THROUGH A TAP ON THE LINE BETWEEN TWO OFTHE SPHERES AS 7900 BARRELS OF PRODUCT DRAINED BACK INTO TANKAGE AT AN ORIGINFACILITY. THE PLAN WAS FOR THE UPSTREAM SPHERE TO REMAIN IN PLACE WHILE THETWO DOWNSTREAM SPHERES DISPLACED PRODUCT FROM THE WORK SITE AS PRODUCT WASDRAINED INTO TANKAGE. AT APPROX 1230 HRS ON 01/21/97 THE FIRST LINE CUT WASMADE TO REMOVE THE OLD VALVE. WHEN THE LINE WAS CUT, FUEL OIL BEGAN DRAININGINTO THE EXCAVATED TRENCH. VACUUM TRUCKS ALREADY ON SITE BEGAN RECOVERING THERELEASED PRODUCT AND NOTIFICATION OF THE REQUIRED FEDERAL AND STATE GOVERNMENTAGENCIES WAD MADE. THE RELEASE WAS CONTAINED WITHIN THE EXCAVATED WORK SITEWHILE VACUUM TRUCKS RECOVERED 260 BARRELS OF FUEL OIL. IT WAS LATER DETERMINEDTHAT A MALFUNCTIONING SPHERE DETECTOR CAUSED MISINTERPRETATION OF THE EXACTLOCATION OF THE SPHERES AND IT WAS NOT KNOWN THAT SOME FUEL OIL WAS TRAPPED INTHE VICINITY OF THE LINE CUT. REMEDIATION OF CONTAMINATED SOILS IS IN PROGRESSWITH OVERSIGHT BY THE TNRCC. MALFUNCTIONING PIG SIG CAUSED MISPLACEMENT OFSPHERES USED TO DISPLACE FUEL OIL FROM WORK AREA. RELEASE OCCURED FROMPIPELINE CUT FOR VALVE INSTALLATION."
6/30/22,YES,NO,19970044,3/15/97,6856,"KOCH PIPELINE COMPANY, L.P. AMMONIA",YES,2/24/97,1640,LA,UNION PARISH, ,NO, ,NO,"APPROX 5 MILES WEST OF STERLINGTON, LA ON HWY 2, SOUTH 2 MILES ON PARKS RD. (T-20N, R-3E, SEC.21).", ,NO DATA,OTHER,SEE PART K,1981,OTHER,FAILED MATERIAL,ALL OTHER CAUSES,MISCELLANEOUS,0,0,0,0,0,0,150000,106084.7981,235717.1609,ANHYDROUS AMMONIA,2,10,0,NO,NO,0,0,0,NO DATA,,0,0,Null,0,0,0,0,NO DATA,Null,Null,NO DATA, ,NO DATA, ,Null,NO DATA, ,Null,Null,JIM NORVELL,5734865488,"SMELL OF AMMONIA (NH3) REPORTED TO KOCH'S PIPELINE CONTROL CENTER (PCC) INWICHITA, KS. BY LANDOWNER EVA PARKS AT APPROX 16:40. PCC NOTIFIED KOCHEMPLOYEE WHO INVESTIGATED AND CONFIRMED AMMONIA SMELL. FOUR HOUSEHOLDS IN NEARPROXIMITY WERE EVACUATED AS A PRECAUTIONARY MEASURE. LINE PRESSURE REDUCED BYPCC AND SECTION OF AFFECTED LINE WAS ISOLATED. CAUSE OF RELEASE WAS FOUND TOBE A CRACK IN THE 1/2"" BLOCK AND BLEED LINE ON AN UNDERGROUND 6"" VALVE. THEBLOCK AND BLEED LINE IS USED WHEN PERFORMING VALVE MAINTENANCE. THE BLOCK ANDBLEED LINE WAS REMOVED AND THE VALVE WAS REPLACED WITH A VALVE WHICH DOES NOTREQUIRE A BLOCK AND BLEED LINE. AMMONIA CONTAMINATED SOIL WAS DISPOSED OFACCORDING TO APPROPRIATE LOUISIANA REGULATIONS. THERE WERE NO KNOWN ORANTICIPATED HEALTH RISKS ASSOCIATED WITH THIS INCIDENT."
